72 - NumBooks: 943, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6128.630883751149
260 - NumBooks: 663, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 261.9626734656882
121 - NumBooks: 380, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 261.54699135460885
494 - NumBooks: 394, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 255.25480786611678
409 - NumBooks: 320, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 251.45326215072188
237 - NumBooks: 758, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 250.61638497291753
614 - NumBooks: 605, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 248.08282979152386
797 - NumBooks: 663, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 246.03986310902312
898 - NumBooks: 591, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 244.37347916002238
479 - NumBooks: 720, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 242.7550880671227
635 - NumBooks: 699, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 241.85007139805032
189 - NumBooks: 961, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 241.48015778496463
202 - NumBooks: 41, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 240.454641047701
718 - NumBooks: 693, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 238.3376556877664
437 - NumBooks: 374, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 235.94671343561927
749 - NumBooks: 947, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 233.88283895689494
124 - NumBooks: 335, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 231.13408903629684
837 - NumBooks: 312, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 226.68684402328174
203 - NumBooks: 951, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 225.85676747851662
764 - NumBooks: 324, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 223.9013026253636
492 - NumBooks: 925, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 220.82624506161633
787 - NumBooks: 924, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 220.56717735789218
778 - NumBooks: 861, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 220.48565189388634
445 - NumBooks: 888, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 220.35758037750304
932 - NumBooks: 561, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 220.29169840750384
154 - NumBooks: 640, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 218.6025088515495
108 - NumBooks: 861, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 216.37627835565533
850 - NumBooks: 563, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 214.03424424252373
505 - NumBooks: 801, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 210.18416086058272
897 - NumBooks: 928, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 205.79140795407034
164 - NumBooks: 93, SignUp: 1, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 204.75716044404257
58 - NumBooks: 576, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 204.0388717635572
670 - NumBooks: 580, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 203.68010927194055
958 - NumBooks: 311, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 202.42984452928198
760 - NumBooks: 270, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 201.0501809661139
31 - NumBooks: 285, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 199.31324950223484
174 - NumBooks: 284, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 199.11102849742215
800 - NumBooks: 837, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 198.74038783192907
186 - NumBooks: 317, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 193.81917028545263
101 - NumBooks: 752, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 193.81873407385146
710 - NumBooks: 132, SignUp: 2, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 192.21396599024803
33 - NumBooks: 517, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 191.8555532986241
391 - NumBooks: 783, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 190.26859720223206
651 - NumBooks: 451, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 187.42518469336014
339 - NumBooks: 965, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 187.23213581624188
729 - NumBooks: 480, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 185.4540139911917
985 - NumBooks: 297, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 182.9060787561387
511 - NumBooks: 933, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 175.92186670682202
248 - NumBooks: 764, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 175.82478646037674
679 - NumBooks: 230, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 175.04400447318682
503 - NumBooks: 886, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 173.0204640716384
925 - NumBooks: 191, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 172.86508470334277
753 - NumBooks: 937, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 170.84599765160146
269 - NumBooks: 997, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 169.63749555814803
620 - NumBooks: 441, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 168.6492217126095
738 - NumBooks: 676, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 167.82740926723284
582 - NumBooks: 672, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 167.739454378243
598 - NumBooks: 968, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 166.0469259005126
493 - NumBooks: 492, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 165.74872502966258
32 - NumBooks: 118, SignUp: 2, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 163.58292768387432
954 - NumBooks: 436, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 162.84627151714665
129 - NumBooks: 864, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 162.65849755287678
869 - NumBooks: 889, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 162.13253306347536
66 - NumBooks: 57, SignUp: 1, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 160.78981136510174
644 - NumBooks: 915, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 157.65373421033624
91 - NumBooks: 94, SignUp: 2, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 156.8566980042527
52 - NumBooks: 729, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 153.8122928008281
433 - NumBooks: 123, SignUp: 2, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 153.37307248592887
551 - NumBooks: 916, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 153.25171302253875
949 - NumBooks: 196, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 153.01093187561654
528 - NumBooks: 467, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 151.36178607536388
720 - NumBooks: 870, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 150.9399342504196
286 - NumBooks: 845, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 150.84412644329026
609 - NumBooks: 470, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 150.70273942255704
143 - NumBooks: 847, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 150.03248063371413
802 - NumBooks: 410, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 149.7220099898947
662 - NumBooks: 831, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 147.98332847909796
805 - NumBooks: 58, SignUp: 1, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 147.28305857593827
836 - NumBooks: 440, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 146.87950005923565
727 - NumBooks: 576, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 146.8328195556578
477 - NumBooks: 779, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 143.99546612384222
928 - NumBooks: 423, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 143.89186804816418
877 - NumBooks: 578, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 141.68639453880056
617 - NumBooks: 149, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 141.0368797840922
849 - NumBooks: 439, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 140.54748094846215
695 - NumBooks: 335, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 139.8764267436387
683 - NumBooks: 772, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 137.19884693560888
946 - NumBooks: 837, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 136.46988502508773
768 - NumBooks: 757, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 135.42371529816353
201 - NumBooks: 409, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 134.4866052489229
473 - NumBooks: 383, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 134.1835196514414
283 - NumBooks: 521, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 133.95473656557445
396 - NumBooks: 737, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 133.66686572818165
667 - NumBooks: 801, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 130.3870458534248
562 - NumBooks: 715, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 130.26949540085985
86 - NumBooks: 540, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 129.77284458217102
298 - NumBooks: 987, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 128.88667646868234
508 - NumBooks: 651, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 128.8808830400348
353 - NumBooks: 304, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 128.65411555078146
322 - NumBooks: 534, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 125.95560276563563
863 - NumBooks: 696, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 125.93168660479986
965 - NumBooks: 658, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 125.65457325315751
999 - NumBooks: 766, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 125.15336387837132
218 - NumBooks: 532, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 124.4924915096684
287 - NumBooks: 170, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 124.19346621107269
921 - NumBooks: 533, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 123.58138997667987
692 - NumBooks: 360, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 123.41925933038858
215 - NumBooks: 740, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 122.96433252234901
501 - NumBooks: 663, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 122.56275047891884
257 - NumBooks: 661, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 121.55492417123958
807 - NumBooks: 512, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 121.07117124329517
309 - NumBooks: 723, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 120.34533853513913
685 - NumBooks: 198, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 120.00654452188644
789 - NumBooks: 691, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 119.95549196407345
368 - NumBooks: 699, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 118.91696246090459
790 - NumBooks: 498, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 118.2251108535012
297 - NumBooks: 963, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 118.01670701492982
542 - NumBooks: 690, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 116.83593029276969
258 - NumBooks: 343, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 115.94528926096997
249 - NumBooks: 624, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 114.76374561142589
696 - NumBooks: 998, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 114.46091170114026
292 - NumBooks: 146, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 114.01755297195582
825 - NumBooks: 587, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 112.75806547176946
514 - NumBooks: 600, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 111.6229476736484
54 - NumBooks: 585, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 111.56226134726836
895 - NumBooks: 606, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 111.55089792763991
865 - NumBooks: 432, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 111.50329444054398
284 - NumBooks: 799, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 108.9158862758613
459 - NumBooks: 798, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 108.78916709540096
868 - NumBooks: 880, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 108.78867696083387
48 - NumBooks: 462, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 108.77111175349961
896 - NumBooks: 421, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 108.71445150940298
291 - NumBooks: 535, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 108.67386242842828
878 - NumBooks: 300, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 108.31949634060423
918 - NumBooks: 680, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 107.66306798341208
271 - NumBooks: 872, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 106.79834311582293
615 - NumBooks: 796, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 106.48232492400628
85 - NumBooks: 37, SignUp: 1, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 105.76561388497834
832 - NumBooks: 565, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 105.55188866465367
672 - NumBooks: 911, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 105.52410295958828
767 - NumBooks: 164, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 105.32902289794049
163 - NumBooks: 364, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 104.30562395809874
739 - NumBooks: 342, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 104.20741347452044
867 - NumBooks: 628, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 104.15282049065289
502 - NumBooks: 863, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 104.05455439073972
96 - NumBooks: 257, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 103.86374831670442
561 - NumBooks: 510, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 102.66864434839667
185 - NumBooks: 426, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 102.30016639387516
173 - NumBooks: 670, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 102.23359285362832
998 - NumBooks: 146, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 102.22636474899592
939 - NumBooks: 866, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 100.8420323492416
438 - NumBooks: 598, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 100.07660483203914
118 - NumBooks: 155, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 99.7071545666769
468 - NumBooks: 616, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 99.34197615163421
55 - NumBooks: 255, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 98.76789703343229
380 - NumBooks: 497, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 97.43334165846372
915 - NumBooks: 792, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 97.25267710032143
46 - NumBooks: 798, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 96.72211367691574
584 - NumBooks: 290, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 96.05583905428608
823 - NumBooks: 253, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 95.52921122301804
182 - NumBooks: 984, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 95.36451243703381
381 - NumBooks: 519, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 95.01639724507629
987 - NumBooks: 527, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 92.9836879366262
500 - NumBooks: 136, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 92.93818341298446
295 - NumBooks: 722, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 92.64050696413253
759 - NumBooks: 742, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 92.5604966136619
115 - NumBooks: 537, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 91.63223068371664
886 - NumBooks: 796, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 91.39812348105285
642 - NumBooks: 223, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 91.0367423533655
456 - NumBooks: 715, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 90.53766481653295
616 - NumBooks: 798, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 90.2811904424379
688 - NumBooks: 422, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 89.54608483298166
652 - NumBooks: 266, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 89.31355508922665
866 - NumBooks: 901, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 89.16834335219427
68 - NumBooks: 628, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 88.38124837564636
816 - NumBooks: 714, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 87.38949944205072
296 - NumBooks: 736, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 87.33157969926248
77 - NumBooks: 964, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 87.29871974016986
521 - NumBooks: 126, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 86.66661057355209
99 - NumBooks: 946, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 86.52853822694982
557 - NumBooks: 487, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 86.52380621423802
467 - NumBooks: 984, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 86.49572044640266
375 - NumBooks: 252, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 86.34921369088448
955 - NumBooks: 983, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 86.06956605012435
425 - NumBooks: 955, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 85.98483326909964
51 - NumBooks: 638, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 85.93120453807364
888 - NumBooks: 978, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 85.27517579636735
657 - NumBooks: 895, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 85.23196759244229
858 - NumBooks: 957, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 85.08105390794204
301 - NumBooks: 675, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 85.01878969008268
199 - NumBooks: 724, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 84.9968766184146
524 - NumBooks: 895, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 84.76845604003178
131 - NumBooks: 1000, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 83.87970183247224
365 - NumBooks: 465, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 83.60470382057478
312 - NumBooks: 412, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 82.81963748046815
920 - NumBooks: 92, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 82.80706908350892
601 - NumBooks: 708, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 82.38120915724247
3 - NumBooks: 978, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 82.01818451748579
264 - NumBooks: 991, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 82.00171625364044
211 - NumBooks: 882, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 81.9552302721427
11 - NumBooks: 603, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 81.90503565943207
337 - NumBooks: 461, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 81.00878815107365
407 - NumBooks: 863, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 80.70221314884094
859 - NumBooks: 676, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 80.44613514626415
482 - NumBooks: 336, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 80.44449249779346
931 - NumBooks: 217, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 80.05011557112522
348 - NumBooks: 570, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 79.85732421074727
539 - NumBooks: 306, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 79.02450392270234
565 - NumBooks: 27, SignUp: 1, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 77.66144404667814
90 - NumBooks: 966, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 77.58129374643546
938 - NumBooks: 975, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 77.33244485477475
499 - NumBooks: 974, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 77.30254221935574
169 - NumBooks: 875, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 76.79470484459755
361 - NumBooks: 630, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 76.26793377342649
367 - NumBooks: 898, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 76.18264118213538
923 - NumBooks: 605, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 75.5182009582683
149 - NumBooks: 856, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 74.30462809433182
705 - NumBooks: 972, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 74.2490744052697
960 - NumBooks: 888, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 74.21705759689698
162 - NumBooks: 735, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 73.92407767502071
279 - NumBooks: 890, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 73.76431151562315
632 - NumBooks: 206, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 73.13525836013343
28 - NumBooks: 985, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 73.02695910111457
974 - NumBooks: 934, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 72.69104706029158
980 - NumBooks: 61, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 72.57696275325509
75 - NumBooks: 923, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 72.49765846215173
397 - NumBooks: 400, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 72.34506403270247
681 - NumBooks: 872, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 72.18129750711644
141 - NumBooks: 804, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 70.66092410735686
919 - NumBooks: 632, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 69.76917093133251
593 - NumBooks: 893, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 69.3863816795463
415 - NumBooks: 173, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 69.12147685259508
818 - NumBooks: 889, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 69.11621796813927
558 - NumBooks: 780, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 68.97905344552406
525 - NumBooks: 231, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 68.91620857365153
30 - NumBooks: 803, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 68.4845547920741
861 - NumBooks: 367, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 68.26940403138808
538 - NumBooks: 807, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 68.00888793800475
165 - NumBooks: 748, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 67.98966136676349
94 - NumBooks: 306, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 67.96784386940413
436 - NumBooks: 770, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 67.95439356534722
35 - NumBooks: 169, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 67.5275551059923
658 - NumBooks: 425, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 67.50139808923423
489 - NumBooks: 953, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 67.30710432194822
470 - NumBooks: 335, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 66.79656786337813
