162 - NumBooks: 14, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.1E18
9495 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9499 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9505 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9510 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9516 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9521 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9528 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9532 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9543 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9559 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9568 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9574 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9590 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9597 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9602 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9609 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9616 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9621 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9623 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9627 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9634 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9637 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9638 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9649 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9655 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9658 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9663 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9673 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9683 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9692 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9697 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9707 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9710 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9719 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9722 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9729 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9743 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9744 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9749 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9752 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9761 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9764 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9766 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9768 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9771 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9773 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9777 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9778 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9785 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9789 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9790 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9798 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9803 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9814 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9827 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9834 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9839 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9841 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9843 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9850 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9857 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9858 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9864 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9867 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9875 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9878 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9882 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9884 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9888 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9895 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9896 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9898 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9931 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9955 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9961 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9968 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9977 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9997 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
9998 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10000 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10005 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10012 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10016 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10019 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10023 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10025 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10030 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10036 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10041 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10042 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10045 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10046 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10059 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10060 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10084 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10087 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10094 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10114 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10117 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10122 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10131 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10134 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10141 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10153 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10155 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10164 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10167 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10177 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10178 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10181 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10183 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10190 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10194 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10203 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10232 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10258 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10265 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10274 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10280 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10288 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10298 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10302 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10312 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10321 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10324 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10336 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10345 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10350 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10387 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10388 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10391 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10408 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10415 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10426 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10433 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10437 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10442 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10451 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10455 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10457 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10461 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10467 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10470 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10473 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10489 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10491 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10505 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10513 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10522 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10533 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10534 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10541 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10546 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10550 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10552 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10564 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10566 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10572 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10578 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10591 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10593 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10594 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10626 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10628 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10631 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10632 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10634 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10648 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10659 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10663 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10668 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10677 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10684 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10688 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10694 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10699 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10700 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10704 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10710 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10726 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10733 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10749 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10752 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10757 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10764 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10770 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10779 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10792 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10795 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10800 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10808 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10817 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10821 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10825 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10830 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10834 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10858 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10860 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10872 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10879 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10887 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10898 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10915 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10922 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10927 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10937 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10942 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10944 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10947 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10953 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10958 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10960 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10964 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10971 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10972 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10978 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10982 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10987 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10988 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10990 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
10999 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11013 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11018 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11030 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11036 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11051 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11062 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11066 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11071 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11079 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11084 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11087 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11095 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11105 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11107 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11115 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11116 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11123 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11130 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11137 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11139 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11146 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11152 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11154 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11159 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11166 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11180 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11182 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
11190 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.85E18
